loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_asset_value,asset_to_loan_ratio,risk_category,is_low_income
3980,4, Not Graduate, No,9400000,20200000,10,803,24800000,1000000,34400000,4800000, Approved,65000000,3.217821782178218,High,0
3981,1, Not Graduate, Yes,400000,900000,8,828,600000,500000,1500000,300000, Approved,2900000,3.2222222222222223,High,0
3982,0, Graduate, No,2700000,7500000,6,832,7700000,1200000,10000000,2500000, Approved,21400000,2.8533333333333335,High,0
3983,1, Not Graduate, Yes,2300000,5500000,6,861,1600000,1200000,4700000,1700000, Approved,9200000,1.6727272727272726,High,0
3984,0, Graduate, No,7500000,15900000,2,535,17500000,5700000,23600000,4500000, Rejected,51300000,3.2264150943396226,Low,0
3985,4, Not Graduate, Yes,7100000,19400000,16,363,17900000,2600000,22600000,4000000, Rejected,47100000,2.4278350515463916,Low,0
3986,1, Not Graduate, Yes,8800000,28600000,8,631,11000000,13200000,25000000,7700000, Approved,56900000,1.9895104895104896,Medium,0
3987,2, Not Graduate, No,8400000,20700000,6,513,500000,16400000,18800000,7900000, Rejected,43600000,2.106280193236715,Low,0
3988,0, Graduate, Yes,4700000,16200000,16,317,12700000,400000,9400000,2500000, Rejected,25000000,1.5432098765432098,Low,0
3989,1, Graduate, No,6900000,19500000,2,809,6100000,10600000,22900000,9300000, Approved,48900000,2.5076923076923077,High,0
3990,3, Not Graduate, No,2400000,8200000,10,531,6800000,1900000,5700000,2000000, Rejected,16400000,2.0,Low,0
3991,1, Not Graduate, Yes,1600000,4800000,14,544,2200000,200000,6200000,1200000, Rejected,9800000,2.0416666666666665,Low,0
3992,0, Graduate, No,3500000,7800000,14,366,6400000,3000000,13700000,4900000, Rejected,28000000,3.58974358974359,Low,0
3993,0, Not Graduate, No,3700000,12700000,14,797,1300000,1100000,12300000,3700000, Approved,18400000,1.4488188976377954,High,0
3994,1, Not Graduate, No,3200000,12000000,16,597,6800000,1900000,7700000,2200000, Approved,18600000,1.55,Low,0
3995,2, Not Graduate, Yes,7000000,22500000,12,632,12500000,4600000,20400000,4900000, Approved,42400000,1.8844444444444444,Medium,0
3996,5, Not Graduate, No,9300000,28300000,12,741,7600000,12900000,32400000,5200000, Approved,58100000,2.0530035335689045,Medium,0
3997,0, Not Graduate, No,200000,800000,20,331,300000,0,500000,100000, Rejected,900000,1.125,Low,1
3998,4, Graduate, No,6900000,16500000,8,426,3900000,5200000,18300000,9000000, Rejected,36400000,2.206060606060606,Low,0
3999,3, Not Graduate, No,9000000,26500000,8,533,17100000,12400000,27800000,6000000, Rejected,63300000,2.388679245283019,Low,0
4000,1, Not Graduate, No,6900000,22700000,16,394,3800000,4300000,27400000,8700000, Rejected,44200000,1.947136563876652,Low,0
4001,0, Graduate, No,7500000,25100000,14,877,21000000,11400000,16900000,10700000, Approved,60000000,2.3904382470119523,High,0
4002,5, Not Graduate, No,9200000,28000000,8,527,18700000,7700000,24400000,6400000, Rejected,57200000,2.0428571428571427,Low,0
4003,1, Graduate, No,4600000,12700000,8,468,10400000,0,14500000,3900000, Rejected,28800000,2.267716535433071,Low,0
4004,4, Graduate, Yes,5000000,19600000,18,611,13400000,4400000,14400000,4600000, Approved,36800000,1.8775510204081634,Medium,0
4005,2, Graduate, No,4500000,17200000,6,832,2700000,8500000,10900000,6700000, Approved,28800000,1.6744186046511629,High,0
4006,0, Graduate, No,7900000,22700000,18,508,6600000,7000000,31600000,8900000, Rejected,54100000,2.383259911894273,Low,0
4007,5, Not Graduate, No,5100000,13500000,20,840,1400000,5300000,14700000,4500000, Approved,25900000,1.9185185185185185,High,0
4008,4, Graduate, No,3700000,7600000,14,794,9500000,7300000,12100000,4500000, Approved,33400000,4.394736842105263,High,0
4009,1, Not Graduate, No,5300000,17800000,12,889,15300000,500000,14900000,6800000, Approved,37500000,2.106741573033708,High,0
4010,4, Not Graduate, No,200000,500000,16,765,600000,100000,600000,100000, Approved,1400000,2.8,High,1
4011,3, Graduate, Yes,9000000,18600000,16,518,18400000,17600000,28900000,10300000, Rejected,75200000,4.043010752688172,Low,0
4012,3, Not Graduate, No,6900000,17100000,4,694,4200000,6100000,27000000,6000000, Approved,43300000,2.5321637426900585,Medium,0
4013,2, Not Graduate, No,700000,2300000,8,663,700000,500000,2800000,1000000, Approved,5000000,2.1739130434782608,Medium,0
4014,0, Graduate, No,2500000,8900000,2,662,4000000,2100000,9700000,3000000, Approved,18800000,2.1123595505617976,Medium,0
4015,0, Not Graduate, No,4600000,14400000,14,642,10100000,8700000,11100000,4800000, Approved,34700000,2.4097222222222223,Medium,0
4016,4, Graduate, No,1000000,3900000,10,701,2200000,1000000,4000000,900000, Approved,8100000,2.076923076923077,Medium,0
4017,4, Not Graduate, Yes,9200000,30100000,6,632,23700000,6600000,34200000,6200000, Approved,70700000,2.3488372093023258,Medium,0
4018,3, Graduate, Yes,2200000,4400000,2,861,1300000,2600000,4500000,2300000, Approved,10700000,2.4318181818181817,High,0
4019,4, Graduate, Yes,9700000,33300000,12,784,14600000,15800000,37900000,6500000, Approved,74800000,2.2462462462462462,High,0
4020,0, Graduate, Yes,5500000,18200000,4,332,8100000,4000000,16400000,5600000, Approved,34100000,1.8736263736263736,Low,0
4021,4, Not Graduate, Yes,1300000,3400000,2,763,3800000,200000,5100000,1400000, Approved,10500000,3.088235294117647,High,0
4022,1, Not Graduate, Yes,7900000,19100000,2,593,20800000,12200000,26100000,7800000, Approved,66900000,3.5026178010471205,Low,0
4023,2, Not Graduate, No,4300000,8800000,6,512,7200000,6500000,16900000,2700000, Rejected,33300000,3.784090909090909,Low,0
4024,0, Not Graduate, No,3800000,13300000,6,655,9600000,0,8600000,2600000, Approved,20800000,1.5639097744360901,Medium,0
4025,3, Not Graduate, No,8700000,24700000,8,369,4000000,800000,31100000,4800000, Rejected,40700000,1.6477732793522266,Low,0
4026,3, Graduate, No,1300000,3100000,14,348,1500000,600000,3900000,600000, Rejected,6600000,2.129032258064516,Low,0
4027,1, Not Graduate, Yes,6800000,16800000,10,736,2000000,2600000,23800000,5600000, Approved,34000000,2.0238095238095237,Medium,0
4028,1, Not Graduate, No,9100000,24000000,20,353,25100000,9200000,26100000,10900000, Rejected,71300000,2.970833333333333,Low,0
4029,0, Graduate, No,3000000,11300000,16,478,5600000,2000000,9800000,2000000, Rejected,19400000,1.7168141592920354,Low,0
4030,0, Not Graduate, Yes,1200000,3000000,4,827,3200000,600000,2300000,1500000, Approved,7600000,2.533333333333333,High,0
4031,1, Not Graduate, Yes,5000000,16900000,12,517,2200000,1500000,15500000,5400000, Rejected,24600000,1.455621301775148,Low,0
4032,5, Graduate, Yes,9700000,24700000,18,648,15100000,600000,25200000,6800000, Approved,47700000,1.9311740890688258,Medium,0
4033,2, Not Graduate, Yes,7000000,23800000,10,689,8400000,5400000,15700000,7800000, Approved,37300000,1.5672268907563025,Medium,0
4034,1, Graduate, No,4100000,9100000,20,550,9900000,5200000,10800000,4800000, Approved,30700000,3.3736263736263736,Low,0
4035,0, Graduate, Yes,5300000,12900000,20,826,15500000,6800000,12000000,5200000, Approved,39500000,3.062015503875969,High,0
4036,1, Not Graduate, No,7300000,19200000,14,599,18400000,5400000,15900000,3700000, Approved,43400000,2.2604166666666665,Low,0
4037,1, Graduate, No,6500000,18500000,16,815,6300000,10000000,13400000,4000000, Approved,33700000,1.8216216216216217,High,0
4038,4, Graduate, Yes,600000,1400000,4,761,800000,500000,2100000,300000, Approved,3700000,2.642857142857143,High,0
4039,3, Not Graduate, Yes,5200000,15000000,20,432,6900000,5000000,15600000,5100000, Rejected,32600000,2.1733333333333333,Low,0
4040,4, Not Graduate, Yes,2800000,9200000,18,442,5800000,4800000,8400000,1300000, Rejected,20300000,2.2065217391304346,Low,0
4041,1, Graduate, Yes,7800000,23300000,6,620,3500000,2100000,22200000,7600000, Approved,35400000,1.51931330472103,Medium,0
4042,2, Graduate, No,3000000,6500000,4,476,7900000,300000,9400000,1500000, Rejected,19100000,2.9384615384615387,Low,0
4043,4, Graduate, No,9300000,34900000,6,837,27400000,800000,21400000,8500000, Approved,58100000,1.664756446991404,High,0
4044,3, Not Graduate, Yes,5100000,18000000,6,510,13400000,6600000,17200000,7600000, Rejected,44800000,2.488888888888889,Low,0
4045,4, Not Graduate, Yes,4300000,16100000,18,849,3800000,6600000,17100000,6400000, Approved,33900000,2.1055900621118013,High,0
4046,3, Graduate, No,1100000,2100000,8,737,2900000,2000000,2500000,900000, Approved,8300000,3.9523809523809526,Medium,0
4047,2, Graduate, No,6500000,16200000,10,809,14000000,4700000,13200000,8600000, Approved,40500000,2.5,High,0
4048,3, Not Graduate, No,6400000,23000000,8,520,12100000,11400000,16000000,3800000, Rejected,43300000,1.882608695652174,Low,0
4049,2, Not Graduate, No,7400000,22500000,16,834,6400000,12600000,15700000,6000000, Approved,40700000,1.808888888888889,High,0
4050,4, Graduate, No,8700000,32100000,8,397,8900000,17000000,34700000,4800000, Rejected,65400000,2.0373831775700935,Low,0
4051,0, Not Graduate, No,9200000,24700000,14,438,4800000,16000000,20600000,10700000, Rejected,52100000,2.1093117408906883,Low,0
4052,1, Graduate, Yes,6200000,19700000,18,820,11200000,3400000,15600000,4700000, Approved,34900000,1.7715736040609138,High,0
4053,1, Not Graduate, No,1200000,4600000,20,323,2000000,1700000,2600000,1400000, Rejected,7700000,1.673913043478261,Low,0
4054,1, Not Graduate, Yes,7000000,20300000,14,837,7700000,2200000,19700000,5500000, Approved,35100000,1.729064039408867,High,0
4055,5, Graduate, Yes,3800000,10100000,2,571,7400000,6600000,12600000,3300000, Approved,29900000,2.9603960396039604,Low,0
4056,0, Graduate, No,4900000,16300000,14,479,1600000,6400000,18600000,2700000, Rejected,29300000,1.7975460122699387,Low,0
4057,2, Graduate, Yes,7800000,22100000,6,533,11900000,2500000,19300000,10800000, Rejected,44500000,2.013574660633484,Low,0
4058,1, Not Graduate, Yes,7400000,17200000,8,899,16500000,8700000,16700000,4900000, Approved,46800000,2.7209302325581395,High,0
4059,1, Not Graduate, No,7000000,26600000,16,460,20500000,3300000,27700000,4600000, Rejected,56100000,2.1090225563909772,Low,0
4060,1, Not Graduate, No,4900000,12500000,2,636,14200000,6400000,13900000,5000000, Approved,39500000,3.16,Medium,0
4061,3, Not Graduate, No,5800000,20600000,20,434,8400000,2700000,22600000,7000000, Rejected,40700000,1.9757281553398058,Low,0
4062,5, Not Graduate, No,2000000,6900000,18,516,4600000,3400000,6500000,1600000, Rejected,16100000,2.3333333333333335,Low,0
4063,4, Graduate, No,8300000,24600000,2,382,1400000,1200000,16700000,6600000, Rejected,25900000,1.0528455284552845,Low,0
4064,0, Graduate, Yes,1000000,2800000,12,616,700000,700000,3900000,700000, Approved,6000000,2.142857142857143,Medium,0
4065,3, Graduate, No,5500000,11600000,6,745,9400000,8000000,12800000,5400000, Approved,35600000,3.0689655172413794,Medium,0
4066,5, Graduate, No,1400000,3400000,6,697,2000000,500000,4600000,1600000, Approved,8700000,2.5588235294117645,Medium,0
4067,4, Graduate, No,3700000,12300000,6,364,5900000,4200000,13700000,4400000, Rejected,28200000,2.292682926829268,Low,0
4068,2, Not Graduate, Yes,2100000,6900000,2,566,700000,1500000,8100000,1000000, Approved,11300000,1.6376811594202898,Low,0
4069,4, Not Graduate, No,6200000,21900000,12,462,9400000,2000000,16600000,8300000, Rejected,36300000,1.6575342465753424,Low,0
4070,0, Not Graduate, No,9300000,31900000,2,331,7100000,11200000,23700000,8000000, Approved,50000000,1.567398119122257,Low,0
4071,3, Not Graduate, Yes,5100000,10300000,12,839,13400000,5400000,10700000,7500000, Approved,37000000,3.592233009708738,High,0
4072,0, Graduate, Yes,7000000,14000000,4,702,9000000,3100000,21400000,7600000, Approved,41100000,2.9357142857142855,Medium,0
4073,3, Graduate, Yes,5300000,17900000,2,580,10200000,6400000,11600000,3600000, Approved,31800000,1.776536312849162,Low,0
4074,3, Graduate, No,900000,2800000,10,560,2700000,300000,1900000,1300000, Approved,6200000,2.2142857142857144,Low,0
4075,4, Not Graduate, Yes,9400000,25700000,14,845,27300000,4100000,26500000,12200000, Approved,70100000,2.727626459143969,High,0
4076,4, Not Graduate, Yes,2600000,8500000,4,392,5500000,100000,8800000,2900000, Approved,17300000,2.0352941176470587,Low,0
4077,2, Graduate, No,1500000,4900000,16,387,-100000,2400000,3700000,1300000, Rejected,7300000,1.489795918367347,Low,0
4078,1, Graduate, Yes,1800000,6300000,12,749,4200000,200000,3800000,2700000, Approved,10900000,1.7301587301587302,Medium,0
4079,3, Graduate, Yes,7800000,20000000,14,727,4600000,7200000,17300000,8600000, Approved,37700000,1.885,Medium,0
4080,3, Graduate, Yes,2100000,7400000,14,656,5600000,400000,5200000,2800000, Approved,14000000,1.8918918918918919,Medium,0
4081,0, Not Graduate, Yes,8300000,17500000,20,643,24800000,8900000,18800000,5100000, Approved,57600000,3.2914285714285714,Medium,0
4082,2, Not Graduate, Yes,4400000,16800000,4,307,12800000,7200000,9700000,5800000, Approved,35500000,2.113095238095238,Low,0
4083,2, Not Graduate, No,2300000,5000000,16,588,2000000,3500000,7000000,1500000, Approved,14000000,2.8,Low,0
4084,3, Graduate, Yes,7700000,22300000,20,895,22200000,13300000,23900000,9100000, Approved,68500000,3.071748878923767,High,0
4085,0, Not Graduate, Yes,9300000,29400000,10,351,24200000,6800000,35800000,6100000, Rejected,72900000,2.479591836734694,Low,0
4086,5, Not Graduate, No,5900000,16400000,12,891,10200000,10400000,19600000,4700000, Approved,44900000,2.7378048780487805,High,0
4087,5, Not Graduate, Yes,1900000,4900000,4,442,3200000,2100000,5800000,900000, Rejected,12000000,2.4489795918367347,Low,0
4088,0, Not Graduate, No,6900000,19500000,20,686,2300000,8700000,16400000,6200000, Approved,33600000,1.7230769230769232,Medium,0
4089,4, Graduate, Yes,2100000,8200000,20,432,6000000,900000,5600000,1000000, Rejected,13500000,1.646341463414634,Low,0
4090,0, Not Graduate, No,8200000,20900000,14,766,4400000,12300000,18400000,12100000, Approved,47200000,2.2583732057416266,High,0
4091,4, Not Graduate, No,7700000,17200000,6,561,6000000,5000000,15400000,6800000, Approved,33200000,1.930232558139535,Low,0
4092,5, Not Graduate, No,7700000,19000000,2,539,4000000,14500000,29300000,4100000, Rejected,51900000,2.731578947368421,Low,0
4093,1, Graduate, No,700000,1400000,6,759,1000000,500000,2600000,700000, Approved,4800000,3.4285714285714284,High,0
4094,5, Graduate, No,7100000,18200000,8,750,21000000,7900000,20800000,5300000, Approved,55000000,3.021978021978022,Medium,0
4095,2, Graduate, No,3900000,13600000,10,373,11600000,1000000,8400000,3600000, Rejected,24600000,1.8088235294117647,Low,0
4096,1, Not Graduate, Yes,5200000,20500000,10,407,1100000,3400000,18200000,3800000, Rejected,26500000,1.2926829268292683,Low,0
4097,4, Not Graduate, No,5500000,20200000,14,611,13700000,5700000,15100000,7200000, Approved,41700000,2.0643564356435644,Medium,0
4098,3, Graduate, No,2600000,6300000,10,783,6500000,2400000,6500000,2600000, Approved,18000000,2.857142857142857,High,0
4099,0, Not Graduate, Yes,7300000,24000000,18,651,16600000,100000,19600000,4500000, Approved,40800000,1.7,Medium,0
4100,3, Graduate, No,8700000,31100000,16,760,400000,1800000,19300000,4800000, Rejected,26300000,0.8456591639871383,High,0
4101,3, Graduate, No,9000000,22700000,16,793,11700000,10800000,35000000,7000000, Approved,64500000,2.841409691629956,High,0
4102,4, Graduate, No,400000,800000,16,685,500000,300000,1300000,600000, Approved,2700000,3.375,Medium,0
4103,2, Not Graduate, Yes,3300000,10700000,8,806,5700000,600000,11500000,4900000, Approved,22700000,2.121495327102804,High,0
4104,1, Not Graduate, No,6300000,17800000,12,770,6000000,3000000,17000000,3200000, Approved,29200000,1.6404494382022472,High,0
4105,0, Not Graduate, No,7000000,23600000,14,663,13800000,9100000,21300000,7200000, Approved,51400000,2.1779661016949152,Medium,0
4106,2, Graduate, Yes,2100000,8100000,4,592,2000000,2500000,7900000,2700000, Approved,15100000,1.8641975308641976,Low,0
4107,3, Not Graduate, No,7600000,26300000,18,580,19100000,14600000,25500000,5100000, Approved,64300000,2.444866920152091,Low,0
4108,1, Graduate, No,8200000,17500000,4,609,4500000,5600000,24100000,7700000, Approved,41900000,2.394285714285714,Medium,0
4109,3, Not Graduate, Yes,9200000,23200000,8,380,13100000,15500000,18900000,6100000, Rejected,53600000,2.310344827586207,Low,0
4110,3, Graduate, No,3800000,12100000,20,364,4100000,5100000,11600000,3000000, Rejected,23800000,1.9669421487603307,Low,0
4111,1, Graduate, No,3200000,8900000,12,866,5100000,700000,9900000,2400000, Approved,18100000,2.033707865168539,High,0
4112,4, Not Graduate, No,9700000,31700000,10,342,700000,100000,36700000,12000000, Rejected,49500000,1.5615141955835963,Low,0
4113,5, Graduate, No,4700000,14400000,16,884,9900000,4400000,9300000,3800000, Approved,27400000,1.9027777777777777,High,0
4114,4, Graduate, Yes,3800000,12500000,18,859,3900000,4600000,8200000,2700000, Approved,19400000,1.552,High,0
4115,4, Graduate, No,400000,1000000,20,692,500000,400000,1600000,200000, Approved,2700000,2.7,Medium,0
4116,4, Not Graduate, Yes,3200000,6800000,16,675,8000000,1900000,6800000,4000000, Approved,20700000,3.0441176470588234,Medium,0
4117,5, Graduate, Yes,3900000,12700000,8,886,3500000,5800000,14900000,5400000, Approved,29600000,2.3307086614173227,High,0
4118,1, Graduate, Yes,3500000,13100000,10,477,3200000,6200000,7500000,3100000, Rejected,20000000,1.5267175572519085,Low,0
4119,2, Graduate, No,2200000,8300000,6,596,4700000,3000000,8500000,1800000, Approved,18000000,2.1686746987951806,Low,0
4120,4, Not Graduate, No,6400000,19700000,20,400,2300000,6100000,20100000,6200000, Rejected,34700000,1.7614213197969544,Low,0
4121,3, Graduate, No,9100000,19900000,2,711,2200000,17900000,24300000,13000000, Approved,57400000,2.8844221105527637,Medium,0
4122,0, Not Graduate, Yes,3300000,8900000,2,418,4200000,6000000,9300000,3700000, Rejected,23200000,2.606741573033708,Low,0
4123,3, Graduate, No,7800000,21800000,8,517,7700000,5100000,19500000,9100000, Rejected,41400000,1.8990825688073394,Low,0
4124,0, Not Graduate, Yes,6200000,16200000,6,508,5600000,5700000,21500000,3600000, Rejected,36400000,2.246913580246914,Low,0
4125,3, Not Graduate, Yes,7000000,26100000,18,689,17200000,5700000,20500000,5900000, Approved,49300000,1.8888888888888888,Medium,0
4126,0, Graduate, No,9200000,28200000,12,455,19200000,6400000,34700000,5900000, Rejected,66200000,2.347517730496454,Low,0
4127,5, Not Graduate, Yes,7500000,20800000,6,617,100000,14200000,19300000,8200000, Approved,41800000,2.0096153846153846,Medium,0
