loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,loan_term_years,cibil_score,risk_category,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,total_assets_value,debt_to_income_ratio,asset_to_loan_ratio,has_dependents,is_low_income,loan_status,loan_status_code
3595,1," Graduate"," Yes",2000000,5600000,14,1.1667,569,Low,5000000,1100000,7900000,1600000,15600000,2.80000,2.78571,1,0," Approved",1
3596,4," Not Graduate"," No",7400000,17900000,6,0.5000,384,Low,13400000,12300000,22400000,4700000,52800000,2.41892,2.94972,1,0," Rejected",0
3597,2," Not Graduate"," Yes",2300000,9000000,6,0.5000,583,Low,3600000,1300000,6900000,3400000,15200000,3.91304,1.68889,1,0," Approved",1
3598,5," Not Graduate"," Yes",4000000,15500000,12,1.0000,517,Low,0,600000,12100000,3500000,16200000,3.87500,1.04516,1,0," Rejected",0
3599,3," Graduate"," Yes",1500000,5800000,18,1.5000,420,Low,800000,1900000,4100000,1400000,8200000,3.86667,1.41379,1,0," Rejected",0
3600,2," Not Graduate"," Yes",5200000,12900000,18,1.5000,644,Medium,400000,5000000,12000000,7500000,24900000,2.48077,1.93023,1,0," Approved",1
3601,2," Graduate"," No",5400000,14500000,8,0.6667,349,Low,10800000,4800000,21100000,6600000,43300000,2.68519,2.98621,1,0," Rejected",0
3602,3," Graduate"," No",7700000,25300000,18,1.5000,662,Medium,3400000,11400000,19100000,9900000,43800000,3.28571,1.73123,1,0," Approved",1
3603,0," Not Graduate"," Yes",1900000,6400000,20,1.6667,704,Medium,900000,3400000,5300000,1900000,11500000,3.36842,1.79688,0,0," Approved",1
3604,4," Not Graduate"," Yes",6400000,15500000,2,0.1667,324,Low,18400000,11100000,13900000,4500000,47900000,2.42188,3.09032,1,0," Rejected",0
3605,5," Graduate"," No",700000,1700000,18,1.5000,757,High,1900000,200000,2100000,600000,4800000,2.42857,2.82353,1,0," Approved",1
3606,3," Graduate"," Yes",5800000,23000000,16,1.3333,361,Low,6000000,10100000,23000000,2800000,41900000,3.96552,1.82174,1,0," Rejected",0
3607,1," Graduate"," No",1800000,5400000,4,0.3333,415,Low,4400000,2000000,5600000,1800000,13800000,3.00000,2.55556,1,0," Approved",1
3608,5," Graduate"," Yes",4300000,13800000,18,1.5000,618,Medium,9600000,800000,14000000,2400000,26800000,3.20930,1.94203,1,0," Approved",1
3609,4," Graduate"," No",8000000,27100000,8,0.6667,524,Low,16900000,10900000,25600000,8400000,61800000,3.38750,2.28044,1,0," Rejected",0
3610,0," Not Graduate"," No",1100000,4100000,18,1.5000,887,High,400000,1300000,2600000,1300000,5600000,3.72727,1.36585,0,0," Approved",1
3611,2," Not Graduate"," Yes",8800000,31100000,12,1.0000,729,Medium,12300000,2400000,21900000,9400000,46000000,3.53409,1.47910,1,0," Approved",1
3612,4," Graduate"," No",4800000,18600000,14,1.1667,774,High,10800000,5800000,12700000,6500000,35800000,3.87500,1.92473,1,0," Approved",1
3613,0," Not Graduate"," Yes",200000,700000,20,1.6667,724,Medium,600000,0,500000,300000,1400000,3.50000,2.00000,0,1," Approved",1
3614,5," Graduate"," Yes",1400000,2700000,16,1.3333,320,Low,900000,2500000,2700000,2000000,8100000,1.92857,3.00000,1,0," Rejected",0
3615,5," Graduate"," No",2500000,6400000,16,1.3333,590,Low,3200000,3900000,5800000,3500000,16400000,2.56000,2.56250,1,0," Approved",1
3616,5," Graduate"," No",8100000,25300000,8,0.6667,796,High,15900000,12600000,21500000,7800000,57800000,3.12346,2.28458,1,0," Approved",1
3617,0," Graduate"," Yes",6100000,19200000,6,0.5000,890,High,13900000,5900000,16700000,7600000,44100000,3.14754,2.29688,0,0," Approved",1
3618,0," Not Graduate"," Yes",2000000,4600000,16,1.3333,651,Medium,2100000,2400000,7200000,1600000,13300000,2.30000,2.89130,0,0," Approved",1
3619,4," Not Graduate"," No",4800000,10100000,12,1.0000,634,Medium,9200000,300000,15000000,6900000,31400000,2.10417,3.10891,1,0," Approved",1
3620,4," Graduate"," Yes",900000,2800000,2,0.1667,660,Medium,1200000,1400000,2400000,900000,5900000,3.11111,2.10714,1,0," Approved",1
3621,4," Not Graduate"," No",1300000,3500000,12,1.0000,512,Low,3300000,1400000,3200000,700000,8600000,2.69231,2.45714,1,0," Rejected",0
3622,4," Not Graduate"," Yes",4200000,9100000,2,0.1667,900,High,6700000,5300000,10900000,5900000,28800000,2.16667,3.16484,1,0," Approved",1
3623,2," Graduate"," Yes",3300000,11100000,20,1.6667,823,High,4600000,1500000,11700000,2900000,20700000,3.36364,1.86486,1,0," Approved",1
3624,2," Not Graduate"," Yes",8700000,28400000,12,1.0000,880,High,8000000,1800000,19400000,4400000,33600000,3.26437,1.18310,1,0," Approved",1
3625,1," Not Graduate"," Yes",800000,2600000,2,0.1667,439,Low,600000,0,1800000,400000,2800000,3.25000,1.07692,1,0," Approved",1
3626,5," Graduate"," Yes",7400000,17100000,2,0.1667,441,Low,14700000,1600000,20600000,10800000,47700000,2.31081,2.78947,1,0," Rejected",0
3627,3," Not Graduate"," No",6900000,18500000,6,0.5000,360,Low,14000000,0,18800000,9600000,42400000,2.68116,2.29189,1,0," Rejected",0
3628,1," Graduate"," Yes",8800000,33700000,14,1.1667,561,Low,10200000,7100000,25700000,11900000,54900000,3.82955,1.62908,1,0," Approved",1
3629,2," Graduate"," Yes",8600000,32500000,4,0.3333,758,High,20900000,600000,18000000,6900000,46400000,3.77907,1.42769,1,0," Approved",1
3630,2," Graduate"," No",5400000,20600000,18,1.5000,621,Medium,11200000,2200000,11600000,5500000,30500000,3.81481,1.48058,1,0," Approved",1
3631,4," Graduate"," Yes",2900000,5900000,18,1.5000,621,Medium,200000,3100000,8500000,3500000,15300000,2.03448,2.59322,1,0," Approved",1
3632,3," Graduate"," No",9800000,21000000,12,1.0000,342,Low,25400000,16600000,26900000,7000000,75900000,2.14286,3.61429,1,0," Rejected",0
3633,4," Graduate"," No",3300000,10800000,4,0.3333,552,Low,4200000,900000,8600000,3300000,17000000,3.27273,1.57407,1,0," Approved",1
3634,0," Not Graduate"," No",300000,500000,18,1.5000,376,Low,300000,0,800000,300000,1400000,1.66667,2.80000,0,0," Rejected",0
3635,0," Graduate"," No",1500000,4300000,12,1.0000,801,High,4400000,2200000,3300000,1100000,11000000,2.86667,2.55814,0,0," Approved",1
3636,3," Not Graduate"," Yes",5400000,16300000,4,0.3333,512,Low,1600000,3400000,13100000,6000000,24100000,3.01852,1.47853,1,0," Approved",1
3637,0," Graduate"," No",6600000,15200000,18,1.5000,497,Low,1500000,6900000,14500000,9300000,32200000,2.30303,2.11842,0,0," Rejected",0
3638,0," Graduate"," No",5700000,17200000,8,0.6667,386,Low,4200000,7100000,14400000,2900000,28600000,3.01754,1.66279,0,0," Rejected",0
3639,3," Not Graduate"," Yes",8500000,26100000,2,0.1667,683,Medium,6600000,10400000,24100000,5700000,46800000,3.07059,1.79310,1,0," Approved",1
3640,0," Graduate"," No",7400000,24100000,16,1.3333,779,High,800000,2900000,28900000,4900000,37500000,3.25676,1.55602,0,0," Approved",1
3641,3," Not Graduate"," Yes",7800000,17700000,6,0.5000,876,High,15600000,15200000,25100000,10800000,66700000,2.26923,3.76836,1,0," Approved",1
3642,3," Graduate"," Yes",7200000,16500000,18,1.5000,515,Low,7800000,6300000,17300000,10600000,42000000,2.29167,2.54545,1,0," Rejected",0
3643,2," Not Graduate"," No",7600000,19300000,12,1.0000,463,Low,5400000,1500000,16000000,9600000,32500000,2.53947,1.68394,1,0," Rejected",0
3644,4," Not Graduate"," Yes",7000000,26700000,4,0.3333,486,Low,10600000,12200000,18800000,6000000,47600000,3.81429,1.78277,1,0," Approved",1
3645,0," Not Graduate"," No",5700000,13000000,6,0.5000,328,Low,7800000,7500000,20700000,8200000,44200000,2.28070,3.40000,0,0," Rejected",0
3646,2," Not Graduate"," No",8200000,30600000,10,0.8333,343,Low,9800000,11500000,16900000,7000000,45200000,3.73171,1.47712,1,0," Rejected",0
3647,0," Graduate"," Yes",9000000,27800000,8,0.6667,712,Medium,900000,6700000,24400000,5800000,37800000,3.08889,1.35971,0,0," Approved",1
3648,3," Not Graduate"," No",3900000,11900000,6,0.5000,607,Medium,6600000,6000000,8800000,2000000,23400000,3.05128,1.96639,1,0," Approved",1
3649,0," Graduate"," No",6500000,16200000,4,0.3333,812,High,17200000,10700000,20200000,6200000,54300000,2.49231,3.35185,0,0," Approved",1
3650,4," Not Graduate"," Yes",2300000,7700000,16,1.3333,589,Low,6000000,4400000,6300000,2300000,19000000,3.34783,2.46753,1,0," Approved",1
3651,1," Not Graduate"," No",5700000,21800000,18,1.5000,657,Medium,14100000,3200000,21800000,3200000,42300000,3.82456,1.94037,1,0," Approved",1
3652,4," Not Graduate"," No",800000,2800000,12,1.0000,453,Low,1500000,300000,2900000,600000,5300000,3.50000,1.89286,1,0," Rejected",0
3653,4," Not Graduate"," Yes",8400000,19700000,14,1.1667,889,High,22400000,5800000,22000000,12100000,62300000,2.34524,3.16244,1,0," Approved",1
3654,1," Graduate"," Yes",4300000,17200000,4,0.3333,564,Low,10400000,6600000,11500000,2200000,30700000,4.00000,1.78488,1,0," Approved",1
3655,1," Not Graduate"," Yes",300000,900000,20,1.6667,419,Low,800000,0,600000,300000,1700000,3.00000,1.88889,1,0," Rejected",0
3656,1," Graduate"," No",8700000,34000000,16,1.3333,663,Medium,5400000,10700000,17800000,8100000,42000000,3.90805,1.23529,1,0," Approved",1
3657,1," Not Graduate"," No",4400000,12100000,4,0.3333,884,High,9800000,6500000,15000000,6000000,37300000,2.75000,3.08264,1,0," Approved",1
3658,1," Graduate"," Yes",5600000,16800000,16,1.3333,528,Low,7500000,6500000,12300000,3900000,30200000,3.00000,1.79762,1,0," Rejected",0
3659,2," Graduate"," No",600000,1300000,12,1.0000,475,Low,100000,1100000,2300000,600000,4100000,2.16667,3.15385,1,0," Rejected",0
3660,4," Not Graduate"," Yes",2500000,5100000,20,1.6667,695,Medium,1100000,4100000,6700000,3500000,15400000,2.04000,3.01961,1,0," Approved",1
3661,5," Not Graduate"," No",3800000,10500000,10,0.8333,759,High,1800000,6700000,8100000,5300000,21900000,2.76316,2.08571,1,0," Approved",1
3662,2," Not Graduate"," No",2500000,9600000,4,0.3333,636,Medium,900000,1000000,7300000,2000000,11200000,3.84000,1.16667,1,0," Approved",1
3663,3," Not Graduate"," Yes",5500000,20400000,10,0.8333,546,Low,10600000,8200000,13500000,4000000,36300000,3.70909,1.77941,1,0," Rejected",0
3664,5," Graduate"," Yes",4500000,17100000,2,0.1667,639,Medium,10600000,7500000,12000000,6500000,36600000,3.80000,2.14035,1,0," Approved",1
3665,4," Not Graduate"," No",1900000,4000000,10,0.8333,388,Low,500000,1400000,5600000,900000,8400000,2.10526,2.10000,1,0," Rejected",0
3666,5," Graduate"," Yes",6400000,20000000,12,1.0000,594,Low,100000,2100000,16500000,5500000,24200000,3.12500,1.21000,1,0," Approved",1
3667,1," Not Graduate"," Yes",3800000,11100000,6,0.5000,760,High,2100000,1800000,8700000,5700000,18300000,2.92105,1.64865,1,0," Approved",1
3668,4," Not Graduate"," Yes",6300000,16900000,16,1.3333,582,Low,16000000,3600000,23700000,6000000,49300000,2.68254,2.91716,1,0," Approved",1
3669,3," Not Graduate"," No",300000,600000,6,0.5000,896,High,300000,400000,600000,400000,1700000,2.00000,2.83333,1,0," Approved",1
3670,5," Not Graduate"," Yes",7100000,21800000,18,1.5000,891,High,7000000,0,18900000,4700000,30600000,3.07042,1.40367,1,0," Approved",1
3671,2," Not Graduate"," Yes",600000,1700000,2,0.1667,495,Low,1700000,200000,1200000,500000,3600000,2.83333,2.11765,1,0," Rejected",0
3672,3," Graduate"," Yes",4400000,15300000,16,1.3333,865,High,1200000,8400000,15000000,3400000,28000000,3.47727,1.83007,1,0," Approved",1
3673,4," Not Graduate"," No",7600000,20800000,12,1.0000,775,High,1900000,13600000,19200000,6400000,41100000,2.73684,1.97596,1,0," Approved",1
3674,5," Graduate"," Yes",8700000,26400000,10,0.8333,318,Low,11800000,2900000,23200000,9200000,47100000,3.03448,1.78409,1,0," Rejected",0
3675,3," Graduate"," Yes",5600000,12700000,12,1.0000,395,Low,8200000,9300000,22000000,6400000,45900000,2.26786,3.61417,1,0," Rejected",0
3676,4," Not Graduate"," No",4100000,13100000,14,1.1667,772,High,11200000,4200000,10500000,3800000,29700000,3.19512,2.26718,1,0," Approved",1
3677,2," Not Graduate"," Yes",7900000,16100000,18,1.5000,318,Low,17300000,2900000,29900000,9300000,59400000,2.03797,3.68944,1,0," Rejected",0
3678,3," Not Graduate"," Yes",5600000,20900000,14,1.1667,649,Medium,4000000,10700000,13000000,8200000,35900000,3.73214,1.71770,1,0," Approved",1
3679,3," Not Graduate"," No",1200000,3100000,10,0.8333,438,Low,1500000,2200000,3900000,1000000,8600000,2.58333,2.77419,1,0," Rejected",0
3680,5," Graduate"," No",6900000,19700000,6,0.5000,588,Low,9800000,7500000,17100000,7300000,41700000,2.85507,2.11675,1,0," Approved",1
3681,5," Not Graduate"," No",2700000,5600000,2,0.1667,815,High,1100000,2000000,7100000,2600000,12800000,2.07407,2.28571,1,0," Approved",1
3682,4," Graduate"," Yes",9800000,22100000,4,0.3333,364,Low,16800000,11100000,26500000,7300000,61700000,2.25510,2.79186,1,0," Rejected",0
3683,2," Not Graduate"," No",9300000,32300000,4,0.3333,586,Low,14300000,6400000,37000000,10400000,68100000,3.47312,2.10836,1,0," Approved",1
3684,4," Not Graduate"," No",6700000,25300000,12,1.0000,555,Low,16900000,3600000,23500000,4900000,48900000,3.77612,1.93281,1,0," Approved",1
3685,4," Graduate"," No",1300000,4600000,10,0.8333,312,Low,1800000,600000,3100000,800000,6300000,3.53846,1.36957,1,0," Rejected",0
3686,2," Graduate"," Yes",7900000,17100000,16,1.3333,605,Medium,19200000,14100000,21900000,10400000,65600000,2.16456,3.83626,1,0," Approved",1
3687,5," Not Graduate"," No",6700000,23200000,18,1.5000,672,Medium,1600000,6700000,20800000,5400000,34500000,3.46269,1.48707,1,0," Approved",1
3688,2," Not Graduate"," Yes",2100000,4500000,18,1.5000,591,Low,2500000,500000,5500000,1500000,10000000,2.14286,2.22222,1,0," Approved",1
3689,4," Graduate"," Yes",4700000,11000000,4,0.3333,321,Low,10100000,100000,9600000,6900000,26700000,2.34043,2.42727,1,0," Rejected",0
3690,2," Graduate"," No",3700000,13400000,16,1.3333,393,Low,6400000,600000,14200000,3500000,24700000,3.62162,1.84328,1,0," Rejected",0
3691,0," Graduate"," Yes",5800000,21800000,2,0.1667,561,Low,4400000,7200000,15000000,4200000,30800000,3.75862,1.41284,0,0," Approved",1
3692,5," Graduate"," Yes",2400000,6900000,20,1.6667,725,Medium,1700000,400000,8800000,2400000,13300000,2.87500,1.92754,1,0," Approved",1
3693,1," Not Graduate"," Yes",8100000,27600000,16,1.3333,438,Low,1000000,10500000,32200000,8000000,51700000,3.40741,1.87319,1,0," Rejected",0
3694,5," Graduate"," Yes",5400000,21400000,12,1.0000,399,Low,4000000,9700000,12400000,6800000,32900000,3.96296,1.53738,1,0," Rejected",0
3695,0," Graduate"," No",1400000,5400000,8,0.6667,592,Low,4100000,400000,4300000,800000,9600000,3.85714,1.77778,0,0," Approved",1
3696,2," Not Graduate"," No",2500000,8600000,8,0.6667,835,High,2500000,4000000,7700000,1300000,15500000,3.44000,1.80233,1,0," Approved",1
3697,0," Not Graduate"," Yes",1600000,5300000,4,0.3333,733,Medium,400000,2100000,5500000,1100000,9100000,3.31250,1.71698,0,0," Approved",1
3698,0," Not Graduate"," No",3700000,10600000,20,1.6667,484,Low,5800000,1300000,13900000,3500000,24500000,2.86486,2.31132,0,0," Rejected",0
3699,5," Not Graduate"," Yes",500000,1800000,20,1.6667,615,Medium,500000,700000,1100000,300000,2600000,3.60000,1.44444,1,0," Approved",1
3700,3," Not Graduate"," Yes",5300000,19500000,4,0.3333,591,Low,13200000,4700000,19800000,7900000,45600000,3.67925,2.33846,1,0," Approved",1
3701,0," Graduate"," Yes",2800000,6800000,12,1.0000,349,Low,4100000,2000000,11100000,1400000,18600000,2.42857,2.73529,0,0," Rejected",0
3702,1," Graduate"," Yes",9600000,29900000,18,1.5000,478,Low,18500000,15200000,38200000,9400000,81300000,3.11458,2.71906,1,0," Rejected",0
3703,4," Graduate"," No",2200000,7800000,20,1.6667,633,Medium,0,3900000,8400000,1900000,14200000,3.54545,1.82051,1,0," Approved",1
3704,1," Not Graduate"," Yes",8400000,30900000,8,0.6667,378,Low,18600000,1000000,25900000,11100000,56600000,3.67857,1.83172,1,0," Rejected",0
3705,1," Not Graduate"," No",2100000,5300000,20,1.6667,461,Low,1500000,3800000,8100000,1700000,15100000,2.52381,2.84906,1,0," Rejected",0
3706,2," Not Graduate"," Yes",2800000,7000000,2,0.1667,834,High,500000,2900000,8100000,1300000,12800000,2.50000,1.82857,1,0," Approved",1
3707,0," Not Graduate"," No",2500000,5800000,20,1.6667,671,Medium,7400000,500000,7500000,2000000,17400000,2.32000,3.00000,0,0," Approved",1
3708,3," Graduate"," Yes",1700000,5800000,10,0.8333,524,Low,4100000,2900000,6600000,800000,14400000,3.41176,2.48276,1,0," Rejected",0
3709,3," Graduate"," No",6100000,20700000,4,0.3333,816,High,14900000,5400000,24200000,5900000,50400000,3.39344,2.43478,1,0," Approved",1
3710,3," Graduate"," No",4100000,11700000,10,0.8333,729,Medium,6900000,6200000,15400000,2100000,30600000,2.85366,2.61538,1,0," Approved",1
3711,5," Not Graduate"," Yes",4500000,12700000,8,0.6667,307,Low,11000000,3800000,12600000,2700000,30100000,2.82222,2.37008,1,0," Rejected",0
3712,2," Graduate"," Yes",5600000,19100000,8,0.6667,350,Low,2700000,1200000,14200000,4200000,22300000,3.41071,1.16754,1,0," Rejected",0
3713,3," Not Graduate"," Yes",5800000,16600000,10,0.8333,444,Low,13300000,5900000,15000000,8500000,42700000,2.86207,2.57229,1,0," Rejected",0
3714,4," Not Graduate"," No",8600000,26700000,10,0.8333,895,High,2200000,8800000,22600000,6900000,40500000,3.10465,1.51685,1,0," Approved",1
3715,2," Graduate"," No",2900000,10500000,20,1.6667,708,Medium,4200000,600000,7700000,4300000,16800000,3.62069,1.60000,1,0," Approved",1
3716,2," Not Graduate"," Yes",8300000,17600000,2,0.1667,355,Low,1000000,700000,28400000,6800000,36900000,2.12048,2.09659,1,0," Rejected",0
3717,5," Not Graduate"," No",2400000,5100000,6,0.5000,756,High,1500000,200000,5300000,3400000,10400000,2.12500,2.03922,1,0," Approved",1
3718,4," Graduate"," No",5600000,12000000,4,0.3333,719,Medium,5600000,2900000,14500000,3400000,26400000,2.14286,2.20000,1,0," Approved",1
3719,1," Graduate"," Yes",9500000,35400000,14,1.1667,439,Low,400000,1200000,20200000,13500000,35300000,3.72632,0.99718,1,0," Rejected",0
3720,4," Not Graduate"," Yes",4900000,15900000,10,0.8333,668,Medium,10800000,8300000,14900000,2800000,36800000,3.24490,2.31447,1,0," Approved",1
3721,4," Not Graduate"," Yes",5900000,16500000,2,0.1667,765,High,13000000,9400000,20000000,3500000,45900000,2.79661,2.78182,1,0," Approved",1
3722,5," Graduate"," Yes",500000,1500000,4,0.3333,476,Low,200000,200000,1100000,700000,2200000,3.00000,1.46667,1,0," Approved",1
3723,3," Graduate"," No",7000000,21700000,14,1.1667,781,High,5400000,8500000,19300000,9600000,42800000,3.10000,1.97235,1,0," Approved",1
3724,1," Not Graduate"," No",3500000,12700000,4,0.3333,350,Low,5200000,6800000,12900000,1800000,26700000,3.62857,2.10236,1,0," Approved",1
3725,0," Graduate"," No",5200000,12200000,16,1.3333,783,High,5000000,2000000,11400000,5100000,23500000,2.34615,1.92623,0,0," Approved",1
3726,3," Graduate"," Yes",6300000,19900000,12,1.0000,770,High,1900000,2400000,15500000,3100000,22900000,3.15873,1.15075,1,0," Approved",1
3727,2," Not Graduate"," No",8400000,28300000,10,0.8333,822,High,1800000,16000000,33000000,4400000,55200000,3.36905,1.95053,1,0," Approved",1
3728,1," Not Graduate"," Yes",7500000,22500000,14,1.1667,469,Low,12300000,9600000,16200000,4500000,42600000,3.00000,1.89333,1,0," Rejected",0
3729,2," Graduate"," No",3300000,13000000,16,1.3333,300,Low,5500000,5900000,7400000,3100000,21900000,3.93939,1.68462,1,0," Rejected",0
3730,2," Not Graduate"," No",8800000,22400000,14,1.1667,692,Medium,21700000,5100000,18600000,10900000,56300000,2.54545,2.51339,1,0," Approved",1
3731,5," Graduate"," No",200000,700000,18,1.5000,707,Medium,-100000,100000,500000,200000,700000,3.50000,1.00000,1,1," Approved",1
3732,5," Not Graduate"," Yes",8000000,29100000,4,0.3333,658,Medium,10600000,8600000,28800000,4600000,52600000,3.63750,1.80756,1,0," Approved",1
3733,3," Graduate"," No",1000000,4000000,6,0.5000,625,Medium,700000,100000,2800000,500000,4100000,4.00000,1.02500,1,0," Approved",1
3734,1," Graduate"," No",9400000,26700000,10,0.8333,343,Low,7600000,2500000,28600000,13200000,51900000,2.84043,1.94382,1,0," Rejected",0
3735,5," Graduate"," No",2100000,7300000,18,1.5000,358,Low,3700000,3200000,7200000,2200000,16300000,3.47619,2.23288,1,0," Rejected",0
3736,4," Graduate"," Yes",5400000,11500000,20,1.6667,705,Medium,14600000,3800000,13500000,6100000,38000000,2.12963,3.30435,1,0," Approved",1
